# Pd_b,Pt_b,Ru_b,Pd_isc,Pt_isc,Ru_isc,Pd_fsc,Pt_fsc,Ru_fsc,Sd
0.100 0.400 0.500 0.080 0.430 0.490 0.150 0.750 0.100 0.277
0.100 0.350 0.550 0.120 0.340 0.540 0.250 0.630 0.120 0.172
0.100 0.300 0.600 0.080 0.310 0.610 0.190 0.590 0.220 0.216
0.100 0.250 0.650 0.080 0.260 0.660 0.220 0.390 0.390 0.166
0.100 0.200 0.700 0.110 0.180 0.710 0.120 0.400 0.480 0.176
0.100 0.150 0.750 0.080 0.140 0.780 0.180 0.290 0.530 0.128
0.100 0.100 0.800 0.100 0.100 0.800 0.420 0.120 0.460 0.088
0.100 0.050 0.850 0.150 0.020 0.830 0.250 0.130 0.620 0.054
0.100 0.000 0.900 0.150 0.000 0.850 0.500 0.000 0.500 0.027
0.050 0.950 0.000 0.070 0.930 0.000 0.070 0.930 0.000 1.000
0.050 0.900 0.050 0.050 0.900 0.050 0.040 0.960 0.000 0.760
0.050 0.850 0.100 0.080 0.790 0.130 0.090 0.910 0.000 0.642
0.050 0.800 0.150 0.040 0.800 0.160 0.040 0.960 0.000 0.554
0.050 0.750 0.200 0.070 0.750 0.180 0.080 0.920 0.000 0.480
0.050 0.700 0.250 0.070 0.720 0.210 0.100 0.900 0.000 0.432
0.050 0.650 0.300 0.050 0.690 0.260 0.080 0.920 0.000 0.412
0.050 0.600 0.350 0.060 0.600 0.340 0.080 0.880 0.040 0.351
0.050 0.550 0.400 0.060 0.520 0.420 0.040 0.890 0.070 0.257
0.050 0.500 0.450 0.030 0.460 0.510 0.050 0.860 0.090 0.284
0.050 0.450 0.500 0.060 0.480 0.460 0.050 0.880 0.070 0.270
0.050 0.400 0.550 0.060 0.400 0.540 0.100 0.640 0.260 0.209
0.050 0.350 0.600 0.040 0.320 0.640 0.090 0.580 0.330 0.216
0.050 0.300 0.650 0.040 0.330 0.630 0.080 0.440 0.480 0.220
0.050 0.250 0.700 0.050 0.260 0.690 0.090 0.360 0.550 0.196
0.050 0.200 0.750 0.060 0.210 0.730 0.060 0.310 0.630 0.226
0.050 0.150 0.800 0.030 0.140 0.830 0.100 0.240 0.660 0.128
0.050 0.100 0.850 0.050 0.100 0.850 0.040 0.170 0.790 0.081
0.050 0.050 0.900 0.040 0.020 0.940 0.220 0.110 0.670 0.030
0.050 0.000 0.950 0.070 0.000 0.930 0.000 0.000 0.000 0.000
0.000 1.000 0.000 0.000 1.000 0.000 0.000 1.000 0.000 1.000
0.000 0.950 0.050 0.000 0.960 0.040 0.000 1.000 0.000 0.770
0.000 0.900 0.100 0.000 0.900 0.100 0.000 1.000 0.000 0.591
0.000 0.850 0.150 0.000 0.840 0.160 0.000 1.000 0.000 0.578
0.000 0.800 0.200 0.000 0.830 0.170 0.000 1.000 0.000 0.571
0.000 0.750 0.250 0.000 0.750 0.250 0.000 0.990 0.010 0.429
0.000 0.700 0.300 0.000 0.710 0.290 0.000 1.000 0.000 0.412
0.000 0.650 0.350 0.000 0.610 0.390 0.000 0.920 0.080 0.311
0.000 0.600 0.400 0.000 0.590 0.410 0.000 0.940 0.060 0.297
0.000 0.550 0.450 0.000 0.570 0.430 0.000 0.840 0.160 0.334
0.000 0.500 0.500 0.000 0.490 0.510 0.000 0.730 0.270 0.291
0.000 0.450 0.550 0.000 0.480 0.520 0.000 0.830 0.170 0.199
0.000 0.400 0.600 0.000 0.470 0.530 0.000 0.620 0.380 0.267
0.000 0.350 0.650 0.000 0.360 0.640 0.000 0.530 0.470 0.152
0.000 0.300 0.700 0.000 0.340 0.660 0.000 0.320 0.680 0.203
0.000 0.250 0.750 0.000 0.250 0.750 0.000 0.380 0.620 0.206
0.000 0.200 0.800 0.000 0.200 0.800 0.000 0.370 0.630 0.145
0.000 0.150 0.850 0.000 0.170 0.830 0.000 0.250 0.750 0.135
0.000 0.100 0.900 0.000 0.110 0.890 0.000 0.160 0.840 0.108
0.000 0.050 0.950 0.000 0.050 0.950 0.000 0.070 0.930 0.047
0.000 0.000 1.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000
