# Ag_b,Pd_b,Pt_b,Ru_b,Ag_f,Pd_f,Pt_f,Ru_f,S_d
0.00,0.60,0.20,0.20,0.00,0.75,0.25,0.00,0.00,0.65,0.22,0.13,0.5517
0.00,0.60,0.10,0.30,0.00,0.86,0.13,0.01,0.00,0.68,0.12,0.20,0.4433
0.00,0.60,0.00,0.40,0.00,0.99,0.00,0.01,0.00,0.74,0.00,0.26,0.3583
0.00,0.50,0.50,0.00,0.00,0.52,0.48,0.00,0.00,0.50,0.50,0.00,1.0000
0.00,0.50,0.40,0.10,0.00,0.55,0.45,0.00,0.00,0.52,0.42,0.07,0.6883
0.00,0.50,0.30,0.20,0.00,0.60,0.40,0.00,0.00,0.54,0.33,0.13,0.5733
0.00,0.50,0.20,0.30,0.00,0.72,0.27,0.01,0.00,0.57,0.23,0.20,0.4467
0.00,0.50,0.10,0.40,0.00,0.80,0.18,0.02,0.00,0.61,0.13,0.27,0.3633
0.00,0.50,0.00,0.50,0.00,0.95,0.00,0.05,0.00,0.67,0.00,0.33,0.2950
0.00,0.40,0.60,0.00,0.00,0.41,0.59,0.00,0.00,0.41,0.59,0.00,1.0000
0.00,0.40,0.50,0.10,0.00,0.42,0.58,0.00,0.00,0.42,0.51,0.07,0.6883
0.00,0.40,0.40,0.20,0.00,0.47,0.52,0.01,0.00,0.44,0.43,0.14,0.5733
0.00,0.40,0.30,0.30,0.00,0.57,0.40,0.03,0.00,0.46,0.34,0.20,0.4683
0.00,0.40,0.20,0.40,0.00,0.62,0.31,0.07,0.00,0.50,0.23,0.27,0.4150
0.00,0.40,0.10,0.50,0.00,0.73,0.20,0.07,0.00,0.55,0.12,0.33,0.3067
0.00,0.40,0.00,0.60,0.00,0.84,0.00,0.16,0.00,0.61,0.00,0.39,0.2933
0.00,0.30,0.70,0.00,0.00,0.31,0.69,0.00,0.00,0.31,0.69,0.00,1.0000
0.00,0.30,0.60,0.10,0.00,0.31,0.69,0.00,0.00,0.32,0.62,0.07,0.6833
0.00,0.30,0.50,0.20,0.00,0.35,0.63,0.02,0.00,0.33,0.53,0.14,0.5967
0.00,0.30,0.40,0.30,0.00,0.43,0.52,0.05,0.00,0.35,0.45,0.20,0.4567
0.00,0.30,0.30,0.40,0.00,0.48,0.40,0.12,0.00,0.37,0.35,0.27,0.4550
0.00,0.30,0.20,0.50,0.00,0.52,0.31,0.17,0.00,0.41,0.25,0.34,0.3350
0.00,0.30,0.10,0.60,0.00,0.59,0.13,0.28,0.00,0.45,0.14,0.41,0.3050
0.00,0.30,0.00,0.70,0.00,0.60,0.00,0.40,0.00,0.53,0.00,0.47,0.3183
0.00,0.20,0.80,0.00,0.00,0.21,0.79,0.00,0.00,0.21,0.79,0.00,1.0000
0.00,0.20,0.70,0.10,0.00,0.21,0.79,0.00,0.00,0.21,0.72,0.07,0.6833
